trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
443	1	3	FALSE	2	TRUE	switched	1	TRUE	won
444	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
445	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
446	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
447	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
448	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
449	1	2	FALSE	3	TRUE	switched	1	TRUE	won
450	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
451	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
452	1	2	FALSE	3	TRUE	switched	1	TRUE	won
453	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
454	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
455	1	2	FALSE	3	TRUE	switched	1	TRUE	won
456	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
457	3	2	FALSE	1	TRUE	switched	3	TRUE	won
458	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
459	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
460	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
461	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
462	1	3	FALSE	2	TRUE	switched	1	TRUE	won
463	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
464	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
465	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
466	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
467	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
468	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
469	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
470	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
471	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
472	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
473	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
474	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
475	1	3	FALSE	2	TRUE	switched	1	TRUE	won
476	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
477	3	2	FALSE	1	TRUE	switched	3	TRUE	won
478	1	2	FALSE	3	TRUE	switched	1	TRUE	won
479	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
480	3	1	FALSE	2	TRUE	switched	3	TRUE	won
481	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
482	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
483	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
484	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
485	1	3	FALSE	2	TRUE	switched	1	TRUE	won
486	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
487	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
488	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
489	1	3	FALSE	2	TRUE	switched	1	TRUE	won
490	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
491	2	1	FALSE	3	TRUE	switched	2	TRUE	won
492	1	2	FALSE	3	TRUE	switched	1	TRUE	won
493	2	1	FALSE	3	TRUE	switched	2	TRUE	won
494	3	2	FALSE	1	TRUE	switched	3	TRUE	won
495	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
496	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
497	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
498	1	3	FALSE	2	TRUE	switched	1	TRUE	won
499	3	2	FALSE	1	TRUE	switched	3	TRUE	won
500	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
501	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
502	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
503	1	3	FALSE	2	TRUE	switched	1	TRUE	won
504	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
505	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
506	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
507	1	3	FALSE	2	TRUE	switched	1	TRUE	won
508	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
509	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
510	3	1	FALSE	2	TRUE	switched	3	TRUE	won
511	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
512	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
513	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
514	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
515	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
516	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
517	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
518	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
519	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
520	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
521	1	3	FALSE	2	TRUE	switched	1	TRUE	won
522	3	1	FALSE	2	TRUE	switched	3	TRUE	won
523	2	1	FALSE	3	TRUE	switched	2	TRUE	won
524	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
525	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
526	2	3	FALSE	1	TRUE	switched	2	TRUE	won
527	2	1	FALSE	3	TRUE	switched	2	TRUE	won
528	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
529	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
530	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
531	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
532	3	1	FALSE	2	TRUE	switched	3	TRUE	won
533	1	3	FALSE	2	TRUE	switched	1	TRUE	won
534	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
535	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
536	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
537	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
538	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
539	1	3	FALSE	2	TRUE	switched	1	TRUE	won
540	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
541	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
542	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
543	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
544	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
545	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
546	1	3	FALSE	2	TRUE	switched	1	TRUE	won
547	3	1	FALSE	2	TRUE	switched	3	TRUE	won
548	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
549	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
550	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
551	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
552	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
553	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
554	3	1	FALSE	2	TRUE	switched	3	TRUE	won
555	2	3	FALSE	1	TRUE	switched	2	TRUE	won
556	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
557	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
558	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
559	2	1	FALSE	3	TRUE	switched	2	TRUE	won
560	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
561	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
562	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
563	3	2	FALSE	1	TRUE	switched	3	TRUE	won
564	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
565	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
566	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
567	2	3	FALSE	1	TRUE	switched	2	TRUE	won
568	2	1	FALSE	3	TRUE	switched	2	TRUE	won
569	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
570	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
571	3	2	FALSE	1	TRUE	switched	3	TRUE	won
572	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
573	3	1	FALSE	2	TRUE	switched	3	TRUE	won
574	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
575	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
576	1	2	FALSE	3	TRUE	switched	1	TRUE	won
577	3	1	FALSE	2	TRUE	switched	3	TRUE	won
578	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
579	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
580	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
581	3	2	FALSE	1	TRUE	switched	3	TRUE	won
582	2	3	FALSE	1	TRUE	switched	2	TRUE	won
583	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
584	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
585	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
586	3	2	FALSE	1	TRUE	switched	3	TRUE	won
587	1	3	FALSE	2	TRUE	switched	1	TRUE	won
588	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
589	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
590	3	1	FALSE	2	TRUE	switched	3	TRUE	won
591	3	2	FALSE	1	TRUE	switched	3	TRUE	won
592	3	2	FALSE	1	TRUE	switched	3	TRUE	won
593	2	3	FALSE	1	TRUE	switched	2	TRUE	won
594	3	1	FALSE	2	TRUE	switched	3	TRUE	won
595	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
596	3	2	FALSE	1	TRUE	switched	3	TRUE	won
597	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
598	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
599	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
600	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
601	1	3	FALSE	2	TRUE	switched	1	TRUE	won
602	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
603	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
604	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
605	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
606	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
607	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
608	3	1	FALSE	2	TRUE	switched	3	TRUE	won
609	3	1	FALSE	2	TRUE	switched	3	TRUE	won
610	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
611	1	2	FALSE	3	TRUE	switched	1	TRUE	won
612	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
613	3	2	FALSE	1	TRUE	switched	3	TRUE	won
614	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
615	1	3	FALSE	2	TRUE	switched	1	TRUE	won
616	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
617	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
618	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
619	1	2	FALSE	3	TRUE	switched	1	TRUE	won
620	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
621	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
622	1	3	FALSE	2	TRUE	switched	1	TRUE	won
623	3	2	FALSE	1	TRUE	switched	3	TRUE	won
624	3	2	FALSE	1	TRUE	switched	3	TRUE	won
625	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
626	3	1	FALSE	2	TRUE	switched	3	TRUE	won
627	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
628	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
629	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
630	3	2	FALSE	1	TRUE	switched	3	TRUE	won
631	3	2	FALSE	1	TRUE	switched	3	TRUE	won
632	1	2	FALSE	3	TRUE	switched	1	TRUE	won
633	1	3	FALSE	2	TRUE	switched	1	TRUE	won
634	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
635	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
636	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
637	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
638	2	3	FALSE	1	TRUE	switched	2	TRUE	won
639	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
640	3	2	FALSE	1	TRUE	switched	3	TRUE	won
641	1	2	FALSE	3	TRUE	switched	1	TRUE	won
642	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
643	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
644	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
645	2	3	FALSE	1	TRUE	switched	2	TRUE	won
646	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
647	1	2	FALSE	3	TRUE	switched	1	TRUE	won
648	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
649	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
650	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
651	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
652	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
653	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
654	3	2	FALSE	1	TRUE	switched	3	TRUE	won
655	3	1	FALSE	2	TRUE	switched	3	TRUE	won
656	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
657	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
658	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
659	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
660	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
661	2	1	FALSE	3	TRUE	switched	2	TRUE	won
662	2	3	FALSE	1	TRUE	switched	2	TRUE	won
663	3	2	FALSE	1	TRUE	switched	3	TRUE	won
664	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
665	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
666	2	3	FALSE	1	TRUE	switched	2	TRUE	won
667	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
668	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
669	2	1	FALSE	3	TRUE	switched	2	TRUE	won
670	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
671	2	3	FALSE	1	TRUE	switched	2	TRUE	won
672	2	1	FALSE	3	TRUE	switched	2	TRUE	won
673	2	3	FALSE	1	TRUE	switched	2	TRUE	won
674	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
675	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
676	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
677	3	1	FALSE	2	TRUE	switched	3	TRUE	won
678	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
679	1	2	FALSE	3	TRUE	switched	1	TRUE	won
680	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
681	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
682	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
683	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
684	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
685	2	1	FALSE	3	TRUE	switched	2	TRUE	won
686	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
687	3	2	FALSE	1	TRUE	switched	3	TRUE	won
688	3	2	FALSE	1	TRUE	switched	3	TRUE	won
689	2	1	FALSE	3	TRUE	switched	2	TRUE	won
690	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
691	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
692	1	3	FALSE	2	TRUE	switched	1	TRUE	won
693	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
694	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
695	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
696	1	2	FALSE	3	TRUE	switched	1	TRUE	won
697	1	3	FALSE	2	TRUE	switched	1	TRUE	won
698	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
699	3	2	FALSE	1	TRUE	switched	3	TRUE	won
700	1	2	FALSE	3	TRUE	switched	1	TRUE	won
701	2	1	FALSE	3	TRUE	switched	2	TRUE	won
702	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
703	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
704	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
705	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
706	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
707	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
708	2	3	FALSE	1	TRUE	switched	2	TRUE	won
709	2	3	FALSE	1	TRUE	switched	2	TRUE	won
710	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
711	1	3	FALSE	2	TRUE	switched	1	TRUE	won
712	2	1	FALSE	3	TRUE	switched	2	TRUE	won
713	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
714	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
715	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
716	2	3	FALSE	1	TRUE	switched	2	TRUE	won
717	3	1	FALSE	2	TRUE	switched	3	TRUE	won
718	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
719	2	1	FALSE	3	TRUE	switched	2	TRUE	won
720	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
721	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
722	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
723	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
724	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
725	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
726	1	3	FALSE	2	TRUE	switched	1	TRUE	won
727	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
728	2	1	FALSE	3	TRUE	switched	2	TRUE	won
729	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
730	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
731	1	2	FALSE	3	TRUE	switched	1	TRUE	won
732	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
733	1	3	FALSE	2	TRUE	switched	1	TRUE	won
734	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
735	1	2	FALSE	3	TRUE	switched	1	TRUE	won
736	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
737	1	2	FALSE	3	TRUE	switched	1	TRUE	won
738	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
739	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
740	1	2	FALSE	3	TRUE	switched	1	TRUE	won
741	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
742	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
743	2	3	FALSE	1	TRUE	switched	2	TRUE	won
744	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
745	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
746	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
747	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
748	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
749	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
750	2	3	FALSE	1	TRUE	switched	2	TRUE	won
751	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
752	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
753	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
754	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
755	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
756	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
757	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
758	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
759	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
760	3	2	FALSE	1	TRUE	switched	3	TRUE	won
761	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
762	1	2	FALSE	3	TRUE	switched	1	TRUE	won
763	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
764	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
765	3	1	FALSE	2	TRUE	switched	3	TRUE	won
766	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
767	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
768	2	3	FALSE	1	TRUE	switched	2	TRUE	won
769	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
770	2	3	FALSE	1	TRUE	switched	2	TRUE	won
771	1	3	FALSE	2	TRUE	switched	1	TRUE	won
772	2	3	FALSE	1	TRUE	switched	2	TRUE	won
773	2	3	FALSE	1	TRUE	switched	2	TRUE	won
774	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
775	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
776	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
777	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
778	2	3	FALSE	1	TRUE	switched	2	TRUE	won
779	2	1	FALSE	3	TRUE	switched	2	TRUE	won
780	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
781	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
782	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
783	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
784	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
785	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
786	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
787	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
788	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
789	2	1	FALSE	3	TRUE	switched	2	TRUE	won
790	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
791	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
792	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
793	3	2	FALSE	1	TRUE	switched	3	TRUE	won
794	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
795	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
796	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
797	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
798	2	3	FALSE	1	TRUE	switched	2	TRUE	won
799	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
800	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
801	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
802	3	1	FALSE	2	TRUE	switched	3	TRUE	won
803	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
804	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
805	3	1	FALSE	2	TRUE	switched	3	TRUE	won
806	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
807	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
808	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
809	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
810	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
811	1	2	FALSE	3	TRUE	switched	1	TRUE	won
812	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
813	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
814	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
815	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
816	3	2	FALSE	1	TRUE	switched	3	TRUE	won
817	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
818	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
819	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
820	1	3	FALSE	2	TRUE	switched	1	TRUE	won
821	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
822	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
823	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
824	2	3	FALSE	1	TRUE	switched	2	TRUE	won
825	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
826	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
827	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
828	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
829	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
830	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
831	3	1	FALSE	2	TRUE	switched	3	TRUE	won
832	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
833	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
834	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
835	3	1	FALSE	2	TRUE	switched	3	TRUE	won
836	2	3	FALSE	1	TRUE	switched	2	TRUE	won
837	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
838	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
839	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
840	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
841	2	1	FALSE	3	TRUE	switched	2	TRUE	won
842	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
843	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
844	1	3	FALSE	2	TRUE	switched	1	TRUE	won
845	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
846	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
847	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
848	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
849	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
850	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
851	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
852	2	1	FALSE	3	TRUE	switched	2	TRUE	won
853	3	2	FALSE	1	TRUE	switched	3	TRUE	won
854	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
855	1	3	FALSE	2	TRUE	switched	1	TRUE	won
856	3	2	FALSE	1	TRUE	switched	3	TRUE	won
857	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
858	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
859	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
860	3	2	FALSE	1	TRUE	switched	3	TRUE	won
861	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
862	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
863	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
864	3	2	FALSE	1	TRUE	switched	3	TRUE	won
865	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
866	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
867	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
868	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
869	3	2	FALSE	1	TRUE	switched	3	TRUE	won
870	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
871	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
872	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
873	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
874	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
875	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
876	3	1	FALSE	2	TRUE	switched	3	TRUE	won
877	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
878	2	3	FALSE	1	TRUE	switched	2	TRUE	won
879	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
880	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
881	3	1	FALSE	2	TRUE	switched	3	TRUE	won
882	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
883	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
884	3	2	FALSE	1	TRUE	switched	3	TRUE	won
885	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
886	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
887	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
888	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
889	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
890	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
891	1	3	FALSE	2	TRUE	switched	1	TRUE	won
892	3	1	FALSE	2	TRUE	switched	3	TRUE	won
